Year, Month, Day,     Extent,    Missing, Source Data
2018,    02,  25,      2.236,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.02.25/nt_20180225_f17_v1.1_s.bin']
2018,    02,  26,      2.252,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.02.26/nt_20180226_f17_v1.1_s.bin']
2018,    02,  27,      2.324,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.02.27/nt_20180227_f17_v1.1_s.bin']
2018,    02,  28,      2.364,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.02.28/nt_20180228_f17_v1.1_s.bin']
2018,    03,  01,      2.351,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.01/nt_20180301_f17_v1.1_s.bin']
2018,    03,  02,      2.385,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.02/nt_20180302_f17_v1.1_s.bin']
2018,    03,  03,      2.460,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.03/nt_20180303_f17_v1.1_s.bin']
2018,    03,  04,      2.485,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.04/nt_20180304_f17_v1.1_s.bin']
2018,    03,  05,      2.535,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.05/nt_20180305_f17_v1.1_s.bin']
2018,    03,  06,      2.552,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.06/nt_20180306_f17_v1.1_s.bin']
2018,    03,  07,      2.687,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.07/nt_20180307_f17_v1.1_s.bin']
2018,    03,  08,      2.789,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.08/nt_20180308_f17_v1.1_s.bin']
2018,    03,  09,      2.804,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.09/nt_20180309_f17_v1.1_s.bin']
2018,    03,  10,      2.918,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.10/nt_20180310_f17_v1.1_s.bin']
2018,    03,  11,      2.996,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.11/nt_20180311_f17_v1.1_s.bin']
2018,    03,  12,      3.149,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.12/nt_20180312_f17_v1.1_s.bin']
2018,    03,  13,      3.309,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.13/nt_20180313_f17_v1.1_s.bin']
2018,    03,  14,      3.321,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.14/nt_20180314_f17_v1.1_s.bin']
2018,    03,  15,      3.348,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.15/nt_20180315_f17_v1.1_s.bin']
2018,    03,  16,      3.391,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.16/nt_20180316_f17_v1.1_s.bin']
2018,    03,  17,      3.515,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.17/nt_20180317_f17_v1.1_s.bin']
2018,    03,  18,      3.589,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.18/nt_20180318_f17_v1.1_s.bin']
2018,    03,  19,      3.727,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.19/nt_20180319_f17_v1.1_s.bin']
2018,    03,  20,      3.824,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.20/nt_20180320_f17_v1.1_s.bin']
2018,    03,  21,      3.945,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.21/nt_20180321_f17_v1.1_s.bin']
2018,    03,  22,      4.083,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.22/nt_20180322_f17_v1.1_s.bin']
2018,    03,  23,      4.319,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.23/nt_20180323_f17_v1.1_s.bin']
2018,    03,  24,      4.398,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.24/nt_20180324_f17_v1.1_s.bin']
2018,    03,  25,      4.484,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.25/nt_20180325_f17_v1.1_s.bin']
2018,    03,  26,      4.561,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.26/nt_20180326_f17_v1.1_s.bin']
2018,    03,  27,      4.628,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.27/nt_20180327_f17_v1.1_s.bin']
2018,    03,  28,      4.704,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.28/nt_20180328_f17_v1.1_s.bin']
2018,    03,  29,      4.769,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.29/nt_20180329_f17_v1.1_s.bin']
2018,    03,  30,      4.846,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.30/nt_20180330_f17_v1.1_s.bin']
2018,    03,  31,      4.868,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.03.31/nt_20180331_f17_v1.1_s.bin']
2018,    04,  01,      4.930,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.01/nt_20180401_f17_v1.1_s.bin']
2018,    04,  02,      5.012,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.02/nt_20180402_f17_v1.1_s.bin']
2018,    04,  03,      5.069,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.03/nt_20180403_f17_v1.1_s.bin']
2018,    04,  04,      5.073,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.04/nt_20180404_f17_v1.1_s.bin']
2018,    04,  05,      5.111,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.05/nt_20180405_f17_v1.1_s.bin']
2018,    04,  06,      5.212,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.06/nt_20180406_f17_v1.1_s.bin']
2018,    04,  07,      5.337,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.07/nt_20180407_f17_v1.1_s.bin']
2018,    04,  08,      5.412,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.08/nt_20180408_f17_v1.1_s.bin']
2018,    04,  09,      5.555,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.09/nt_20180409_f17_v1.1_s.bin']
2018,    04,  10,      5.650,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.10/nt_20180410_f17_v1.1_s.bin']
2018,    04,  11,      5.716,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.11/nt_20180411_f17_v1.1_s.bin']
2018,    04,  12,      5.763,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.12/nt_20180412_f17_v1.1_s.bin']
2018,    04,  13,      5.822,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.13/nt_20180413_f17_v1.1_s.bin']
2018,    04,  14,      5.937,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.14/nt_20180414_f17_v1.1_s.bin']
2018,    04,  15,      6.023,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.15/nt_20180415_f17_v1.1_s.bin']
2018,    04,  16,      6.151,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.16/nt_20180416_f17_v1.1_s.bin']
2018,    04,  17,      6.241,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.17/nt_20180417_f17_v1.1_s.bin']
2018,    04,  18,      6.233,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.18/nt_20180418_f17_v1.1_s.bin']
2018,    04,  19,      6.289,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.19/nt_20180419_f17_v1.1_s.bin']
2018,    04,  20,      6.376,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.20/nt_20180420_f17_v1.1_s.bin']
2018,    04,  21,      6.458,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.21/nt_20180421_f17_v1.1_s.bin']
2018,    04,  22,      6.496,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.22/nt_20180422_f17_v1.1_s.bin']
2018,    04,  23,      6.566,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.23/nt_20180423_f17_v1.1_s.bin']
2018,    04,  24,      6.667,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.24/nt_20180424_f17_v1.1_s.bin']
2018,    04,  25,      6.744,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.25/nt_20180425_f17_v1.1_s.bin']
2018,    04,  26,      6.807,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.26/nt_20180426_f17_v1.1_s.bin']
2018,    04,  27,      6.940,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.27/nt_20180427_f17_v1.1_s.bin']
2018,    04,  28,      7.026,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.28/nt_20180428_f17_v1.1_s.bin']
2018,    04,  29,      7.129,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.29/nt_20180429_f17_v1.1_s.bin']
2018,    04,  30,      7.250,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.04.30/nt_20180430_f17_v1.1_s.bin']
2018,    05,  01,      7.392,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.01/nt_20180501_f17_v1.1_s.bin']
2018,    05,  02,      7.501,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.02/nt_20180502_f17_v1.1_s.bin']
2018,    05,  03,      7.608,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.03/nt_20180503_f17_v1.1_s.bin']
2018,    05,  04,      7.724,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.04/nt_20180504_f17_v1.1_s.bin']
2018,    05,  05,      7.974,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.05/nt_20180505_f17_v1.1_s.bin']
2018,    05,  06,      8.165,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.06/nt_20180506_f17_v1.1_s.bin']
2018,    05,  07,      8.242,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.07/nt_20180507_f17_v1.1_s.bin']
2018,    05,  08,      8.355,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.08/nt_20180508_f17_v1.1_s.bin']
2018,    05,  09,      8.461,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.09/nt_20180509_f17_v1.1_s.bin']
2018,    05,  10,      8.615,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.10/nt_20180510_f17_v1.1_s.bin']
2018,    05,  11,      8.733,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.11/nt_20180511_f17_v1.1_s.bin']
2018,    05,  12,      8.862,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.12/nt_20180512_f17_v1.1_s.bin']
2018,    05,  13,      9.086,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.13/nt_20180513_f17_v1.1_s.bin']
2018,    05,  14,      9.163,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.14/nt_20180514_f17_v1.1_s.bin']
2018,    05,  15,      9.270,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.15/nt_20180515_f17_v1.1_s.bin']
2018,    05,  16,      9.334,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.16/nt_20180516_f17_v1.1_s.bin']
2018,    05,  17,      9.413,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.17/nt_20180517_f17_v1.1_s.bin']
2018,    05,  18,      9.585,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.18/nt_20180518_f17_v1.1_s.bin']
2018,    05,  19,      9.772,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.19/nt_20180519_f17_v1.1_s.bin']
2018,    05,  20,      9.915,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.20/nt_20180520_f17_v1.1_s.bin']
2018,    05,  21,     10.110,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.21/nt_20180521_f17_v1.1_s.bin']
2018,    05,  22,     10.233,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.22/nt_20180522_f17_v1.1_s.bin']
2018,    05,  23,     10.233,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.23/nt_20180523_f17_v1.1_s.bin']
2018,    05,  24,     10.273,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.24/nt_20180524_f17_v1.1_s.bin']
2018,    05,  25,     10.314,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.25/nt_20180525_f17_v1.1_s.bin']
2018,    05,  26,     10.446,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.26/nt_20180526_f17_v1.1_s.bin']
2018,    05,  27,     10.534,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.27/nt_20180527_f17_v1.1_s.bin']
2018,    05,  28,     10.762,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.28/nt_20180528_f17_v1.1_s.bin']
2018,    05,  29,     10.845,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.29/nt_20180529_f17_v1.1_s.bin']
2018,    05,  30,     10.940,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.30/nt_20180530_f17_v1.1_s.bin']
2018,    05,  31,     11.102,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.05.31/nt_20180531_f17_v1.1_s.bin']
2018,    06,  01,     11.282,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.01/nt_20180601_f17_v1.1_s.bin']
2018,    06,  02,     11.402,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.02/nt_20180602_f17_v1.1_s.bin']
2018,    06,  03,     11.475,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.03/nt_20180603_f17_v1.1_s.bin']
2018,    06,  04,     11.623,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.04/nt_20180604_f17_v1.1_s.bin']
2018,    06,  05,     11.672,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.05/nt_20180605_f17_v1.1_s.bin']
2018,    06,  06,     11.761,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.06/nt_20180606_f17_v1.1_s.bin']
2018,    06,  07,     11.829,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.07/nt_20180607_f17_v1.1_s.bin']
2018,    06,  08,     12.032,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.08/nt_20180608_f17_v1.1_s.bin']
2018,    06,  09,     12.161,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.09/nt_20180609_f17_v1.1_s.bin']
2018,    06,  10,     12.308,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.10/nt_20180610_f17_v1.1_s.bin']
2018,    06,  11,     12.424,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.11/nt_20180611_f17_v1.1_s.bin']
2018,    06,  12,     12.572,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.12/nt_20180612_f17_v1.1_s.bin']
2018,    06,  13,     12.685,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.13/nt_20180613_f17_v1.1_s.bin']
2018,    06,  14,     12.845,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.14/nt_20180614_f17_v1.1_s.bin']
2018,    06,  15,     12.963,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.15/nt_20180615_f17_v1.1_s.bin']
2018,    06,  16,     13.108,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.16/nt_20180616_f17_v1.1_s.bin']
2018,    06,  17,     13.139,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.17/nt_20180617_f17_v1.1_s.bin']
2018,    06,  18,     13.106,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.18/nt_20180618_f17_v1.1_s.bin']
2018,    06,  19,     13.197,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.19/nt_20180619_f17_v1.1_s.bin']
2018,    06,  20,     13.336,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.20/nt_20180620_f17_v1.1_s.bin']
2018,    06,  21,     13.482,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.21/nt_20180621_f17_v1.1_s.bin']
2018,    06,  22,     13.573,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.22/nt_20180622_f17_v1.1_s.bin']
2018,    06,  23,     13.744,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.23/nt_20180623_f17_v1.1_s.bin']
2018,    06,  24,     13.821,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.24/nt_20180624_f17_v1.1_s.bin']
2018,    06,  25,     13.919,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.25/nt_20180625_f17_v1.1_s.bin']
2018,    06,  26,     14.022,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.26/nt_20180626_f17_v1.1_s.bin']
2018,    06,  27,     14.087,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.27/nt_20180627_f17_v1.1_s.bin']
2018,    06,  28,     14.188,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.28/nt_20180628_f17_v1.1_s.bin']
2018,    06,  29,     14.342,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.29/nt_20180629_f17_v1.1_s.bin']
2018,    06,  30,     14.459,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.06.30/nt_20180630_f17_v1.1_s.bin']
2018,    07,  01,     14.588,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.01/nt_20180701_f17_v1.1_s.bin']
2018,    07,  02,     14.694,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.02/nt_20180702_f17_v1.1_s.bin']
2018,    07,  03,     14.744,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.03/nt_20180703_f17_v1.1_s.bin']
2018,    07,  04,     14.830,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.04/nt_20180704_f17_v1.1_s.bin']
2018,    07,  05,     14.885,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.05/nt_20180705_f17_v1.1_s.bin']
2018,    07,  06,     14.980,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.06/nt_20180706_f17_v1.1_s.bin']
2018,    07,  07,     15.038,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.07/nt_20180707_f17_v1.1_s.bin']
2018,    07,  08,     15.127,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.08/nt_20180708_f17_v1.1_s.bin']
2018,    07,  09,     15.284,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.09/nt_20180709_f17_v1.1_s.bin']
2018,    07,  10,     15.344,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.10/nt_20180710_f17_v1.1_s.bin']
2018,    07,  11,     15.405,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.11/nt_20180711_f17_v1.1_s.bin']
2018,    07,  12,     15.494,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.12/nt_20180712_f17_v1.1_s.bin']
2018,    07,  13,     15.601,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.13/nt_20180713_f17_v1.1_s.bin']
2018,    07,  14,     15.662,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.14/nt_20180714_f17_v1.1_s.bin']
2018,    07,  15,     15.695,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.15/nt_20180715_f17_v1.1_s.bin']
2018,    07,  16,     15.712,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.16/nt_20180716_f17_v1.1_s.bin']
2018,    07,  17,     15.828,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.17/nt_20180717_f17_v1.1_s.bin']
2018,    07,  18,     15.890,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.18/nt_20180718_f17_v1.1_s.bin']
2018,    07,  19,     15.919,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.19/nt_20180719_f17_v1.1_s.bin']
2018,    07,  20,     15.953,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.20/nt_20180720_f17_v1.1_s.bin']
2018,    07,  21,     15.979,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.21/nt_20180721_f17_v1.1_s.bin']
2018,    07,  22,     16.141,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.22/nt_20180722_f17_v1.1_s.bin']
2018,    07,  23,     16.211,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.23/nt_20180723_f17_v1.1_s.bin']
2018,    07,  24,     16.242,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.24/nt_20180724_f17_v1.1_s.bin']
2018,    07,  25,     16.287,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.25/nt_20180725_f17_v1.1_s.bin']
2018,    07,  26,     16.320,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.26/nt_20180726_f17_v1.1_s.bin']
2018,    07,  27,     16.428,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.27/nt_20180727_f17_v1.1_s.bin']
2018,    07,  28,     16.453,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.28/nt_20180728_f17_v1.1_s.bin']
2018,    07,  29,     16.526,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.29/nt_20180729_f17_v1.1_s.bin']
2018,    07,  30,     16.660,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.30/nt_20180730_f17_v1.1_s.bin']
2018,    07,  31,     16.790,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.07.31/nt_20180731_f17_v1.1_s.bin']
2018,    08,  01,     16.844,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.01/nt_20180801_f17_v1.1_s.bin']
2018,    08,  02,     16.975,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.02/nt_20180802_f17_v1.1_s.bin']
2018,    08,  03,     17.002,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.03/nt_20180803_f17_v1.1_s.bin']
2018,    08,  04,     16.931,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.04/nt_20180804_f17_v1.1_s.bin']
2018,    08,  05,     16.946,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.05/nt_20180805_f17_v1.1_s.bin']
2018,    08,  06,     17.001,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.06/nt_20180806_f17_v1.1_s.bin']
2018,    08,  07,     17.109,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.07/nt_20180807_f17_v1.1_s.bin']
2018,    08,  08,     17.236,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.08/nt_20180808_f17_v1.1_s.bin']
2018,    08,  09,     17.200,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.09/nt_20180809_f17_v1.1_s.bin']
2018,    08,  10,     17.114,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.10/nt_20180810_f17_v1.1_s.bin']
2018,    08,  11,     17.127,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.11/nt_20180811_f17_v1.1_s.bin']
2018,    08,  12,     17.113,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.12/nt_20180812_f17_v1.1_s.bin']
2018,    08,  13,     17.216,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.13/nt_20180813_f17_v1.1_s.bin']
2018,    08,  14,     17.276,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.14/nt_20180814_f17_v1.1_s.bin']
2018,    08,  15,     17.360,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.15/nt_20180815_f17_v1.1_s.bin']
2018,    08,  16,     17.365,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.16/nt_20180816_f17_v1.1_s.bin']
2018,    08,  17,     17.441,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.17/nt_20180817_f17_v1.1_s.bin']
2018,    08,  18,     17.532,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.18/nt_20180818_f17_v1.1_s.bin']
2018,    08,  19,     17.539,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.19/nt_20180819_f17_v1.1_s.bin']
2018,    08,  20,     17.563,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.20/nt_20180820_f17_v1.1_s.bin']
2018,    08,  21,     17.555,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.21/nt_20180821_f17_v1.1_s.bin']
2018,    08,  22,     17.611,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.22/nt_20180822_f17_v1.1_s.bin']
2018,    08,  23,     17.738,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.23/nt_20180823_f17_v1.1_s.bin']
2018,    08,  24,     17.808,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.24/nt_20180824_f17_v1.1_s.bin']
2018,    08,  25,     17.870,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.25/nt_20180825_f17_v1.1_s.bin']
2018,    08,  26,     17.931,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.26/nt_20180826_f17_v1.1_s.bin']
2018,    08,  27,     17.937,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.27/nt_20180827_f17_v1.1_s.bin']
2018,    08,  28,     17.872,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.28/nt_20180828_f17_v1.1_s.bin']
2018,    08,  29,     17.930,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.29/nt_20180829_f17_v1.1_s.bin']
2018,    08,  30,     17.918,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.30/nt_20180830_f17_v1.1_s.bin']
2018,    08,  31,     17.879,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.08.31/nt_20180831_f17_v1.1_s.bin']
2018,    09,  01,     17.818,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.09.01/nt_20180901_f17_v1.1_s.bin']
2018,    09,  02,     17.896,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.09.02/nt_20180902_f17_v1.1_s.bin']
2018,    09,  03,     17.971,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.09.03/nt_20180903_f17_v1.1_s.bin']
2018,    09,  04,     17.965,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.09.04/nt_20180904_f17_v1.1_s.bin']
2018,    09,  05,     17.936,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.09.05/nt_20180905_f17_v1.1_s.bin']
2018,    09,  06,     17.856,      0.000, ['/ecs/DP1/PM/NSIDC-0051.001/2018.09.06/nt_20180906_f17_v1.1_s.bin']
